session_id,label,f1,f2,f3,f4,f5,roll,pitch,yaw,gx,gy,gz
quote1,I love you,448,0,0,976,0,12072,3620,16836,2229,-514,1995
quote1,I love you,523,0,0,945,0,10180,2572,14516,-1198,-1710,3114
quote1,I love you,496,0,0,1036,0,10296,2852,11216,-25,-2564,549
quote1,I love you,389,0,0,999,0,13892,4080,13660,637,-2243,-21
quote1,I love you,240,0,0,1009,0,10956,3588,12544,2301,-2819,29
quote1,I love you,48,0,0,1101,0,13116,3464,12040,-1332,-2314,-610
quote1,I love you,0,0,0,1121,0,13040,3692,10536,-238,-1365,191
quote1,I love you,0,0,0,1185,0,12780,2896,11752,216,-1205,-98
quote1,I love you,0,0,0,1184,0,13408,2488,11772,-437,-1478,-1193
quote1,I love you,9,0,0,1181,0,13532,3048,10692,-187,-2836,-791
quote1,I love you,0,0,0,1072,0,13764,3072,9816,-101,-1850,-199
quote1,I love you,1,0,0,1136,0,13768,3404,9748,-1042,-879,295
quote1,I love you,27,7,0,1135,0,14244,3508,9520,141,-141,-98
quote1,I love you,3,0,0,1123,0,13652,3244,9956,-40,536,534
quote1,I love you,19,0,0,1102,0,13880,2596,10080,29,377,394
quote1,I love you,161,0,0,1241,0,13932,3604,10156,-526,-13,162
quote1,I love you,87,0,0,1675,0,13648,3012,9972,34,-346,396
quote1,I love you,18,0,0,1739,0,14100,3252,9500,461,-94,382
quote1,I love you,118,7,0,1758,0,13476,3476,9656,-79,17,737
quote1,I love you,275,26,0,1899,0,13876,3160,10092,-48,324,783
quote1,I love you,57,3,0,1951,0,13616,2784,10024,-234,218,445
quote1,I love you,0,0,0,1631,0,14172,2960,10112,-623,-128,526
quote1,I love you,0,0,0,1642,0,13844,2848,10144,-384,-129,326
quote1,I love you,0,0,0,1595,0,13912,3028,9944,-277,-243,485
quote1,I love you,0,0,0,1662,0,13884,3028,9376,-102,198,206
quote1,I love you,0,0,0,1666,0,13620,3156,9848,-92,139,561
quote1,I love you,0,0,0,1535,0,13844,3012,10096,-263,119,671
quote1,I love you,0,0,0,1475,0,14080,2672,10012,-90,227,741
quote1,I love you,0,0,0,1492,0,13968,2540,10396,173,-111,579
quote1,I love you,0,0,0,1460,0,13624,3020,10256,262,-326,264
quote1,I love you,0,0,0,1418,0,13872,2996,10156,106,-451,133
quote1,I love you,0,0,0,1387,0,13912,2988,10444,-206,-416,-80
quote1,I love you,0,0,0,1370,0,14020,3284,9868,-474,-230,-73
quote1,I love you,0,0,0,1446,0,14144,3220,9624,-471,327,401
quote1,I love you,0,0,0,1462,0,13936,3032,9968,-450,244,230
quote1,I love you,0,0,0,1474,0,13976,3088,9924,-182,31,584
quote1,I love you,0,0,0,1511,0,13908,2696,9724,220,-137,544
quote1,I love you,99,0,0,1481,0,13860,3000,10360,51,104,424
quote1,I love you,0,18,0,1427,0,13768,3132,10304,-242,-222,293
quote1,I love you,0,0,0,1392,0,13860,3116,9912,-253,-125,197
quote1,I love you,0,0,0,1301,0,13936,3000,10180,-211,337,427
quote1,I love you,0,0,0,1326,0,13612,2960,10360,-455,-189,61
quote1,I love you,0,0,0,1366,0,13916,3228,10156,-571,-302,121
quote1,I love you,0,0,0,1373,0,14028,3212,10092,-533,92,202
quote1,I love you,0,0,0,1387,0,14016,3012,9984,-684,-81,20
quote1,I love you,0,0,0,1317,0,13992,3224,9816,-182,61,402
quote1,I love you,0,3,0,1210,0,13780,2968,10016,45,243,528
quote1,I love you,0,12,0,1236,0,13712,2988,10356,-268,-97,119
quote1,I love you,0,0,0,1298,0,13912,3396,10240,-124,-91,314
quote1,I love you,0,0,0,1195,0,14072,3212,9996,-360,226,376
quote1,I love you,0,0,0,1280,0,13696,3296,10268,-440,86,331
quote1,I love you,0,0,0,1264,0,13884,3096,10316,-285,-48,230
quote1,I love you,5,4,0,1280,0,13664,3160,10120,-315,-63,256
quote1,I love you,0,0,0,1217,0,13728,2992,9900,-346,-113,266
quote1,I love you,0,0,0,1204,0,13684,3088,10056,-277,-124,289
quote1,I love you,0,4,0,1285,0,13852,3004,10216,-429,-184,274
quote1,I love you,0,0,0,1327,0,13820,2800,9888,-148,-101,173
quote1,I love you,0,0,0,1326,0,13856,2924,9908,-106,-7,318
quote1,I love you,0,0,0,1323,0,13840,3072,10112,-91,152,372
quote1,I love you,45,0,0,1344,0,13708,3036,10068,-221,133,437
quote1,I love you,112,0,0,1341,0,13712,3020,10360,-231,121,393
quote1,I love you,0,0,0,1360,0,13932,2936,10348,-268,-171,251
quote1,I love you,0,0,0,1317,0,13848,3028,9984,-395,-61,144
quote1,I love you,0,0,0,1133,0,13588,2976,10364,-42,-266,151
quote1,I love you,0,6,0,1182,0,13792,2916,9928,-108,-171,130
quote1,I love you,0,0,0,1161,0,13888,3216,9860,-180,-84,175
quote1,I love you,0,0,0,1209,0,13756,3184,10280,-253,-95,91
quote1,I love you,0,0,0,1253,0,13796,3304,9940,-58,102,377
quote1,I love you,0,0,0,1261,0,13864,2896,10212,-155,154,413
quote1,I love you,0,0,0,1313,0,13816,2896,10076,-273,-106,227
quote1,I love you,0,0,0,1285,0,13864,2944,10044,-234,13,336
quote1,I love you,0,0,0,1282,0,13828,2988,10136,-219,33,297
quote1,I love you,0,0,0,1307,0,13820,3056,9908,-41,-16,328
quote1,I love you,0,0,0,1328,0,13760,3360,10136,-264,-83,261
quote1,I love you,0,9,0,1341,0,13992,3224,10076,-210,-36,251
quote1,I love you,0,0,0,1342,0,13840,2944,10136,-374,19,216
quote1,I love you,0,0,0,1297,0,13792,3036,10048,-197,169,194
quote1,I love you,0,0,0,1123,0,13720,3132,10056,15,-32,145
quote1,I love you,0,0,0,1092,0,14004,2612,9936,569,52,797
quote1,I love you,0,0,0,1203,0,13592,2944,9932,-234,172,315
quote1,I love you,0,0,0,1216,0,13768,3284,9644,114,471,1162
quote1,I love you,0,0,0,1255,0,13720,2796,9964,-97,1353,1442
quote1,I love you,0,0,0,1279,0,13364,2316,11236,-375,1022,1036
quote1,I love you,0,0,0,1250,0,13348,2644,11144,-466,24,172
quote1,I love you,0,0,0,1264,0,13336,2588,10844,-764,-441,-157
quote1,I love you,0,0,0,1264,0,13388,2508,10920,-1095,-758,-362
quote1,I love you,0,0,0,1155,0,13560,2520,10448,-884,-489,38
quote1,I love you,0,0,0,1159,0,13284,2572,10816,-865,196,-73
quote1,I love you,0,0,0,1200,0,12620,3152,11620,-2191,978,-271
quote1,I love you,0,0,0,1217,0,12672,3616,11804,-2905,1223,-1587
quote1,I love you,0,0,0,1174,0,13064,3944,11632,-1350,527,-2797
quote1,I love you,0,0,0,1190,0,12492,2676,11312,-588,-571,-2430
quote1,I love you,0,0,0,1170,0,13228,2568,11540,-277,-539,-3306
quote1,I love you,0,0,0,1076,0,12976,4956,11616,3378,-369,-2382
quote1,I love you,0,0,0,1162,0,13688,5800,10668,-3242,-1483,-61
quote1,I love you,0,0,0,1146,0,13044,3780,9924,-1748,-248,1680
quote1,I love you,0,0,0,1058,0,13008,3116,9760,-2577,574,903
quote1,I love you,112,0,0,854,0,13284,2136,10364,-3306,826,1173
quote1,I love you,0,0,0,511,0,13500,1236,11364,-2776,1440,1674
quote1,I love you,0,0,0,362,0,12128,1612,11480,-4899,195,2079
quote1,I love you,0,0,0,368,0,12204,820,11324,-599,290,1879
quote1,I love you,0,0,0,286,0,12448,380,12900,-1522,1212,1670
quote1,I love you,0,0,0,242,0,12008,384,13024,-312,879,1353
quote1,I love you,0,0,0,1078,0,12708,44,12744,-974,-538,685
quote1,I love you,309,0,0,1328,0,12580,164,10800,-1778,-904,460
quote1,I love you,530,0,0,1435,0,13408,-992,11464,1924,-539,166
quote1,I love you,414,0,0,1424,0,12392,-304,12056,203,-1465,4
quote1,I love you,0,0,0,1341,0,13452,-292,11824,-984,-1208,408
quote1,I love you,0,0,0,1385,0,12976,-208,11800,-224,109,630
quote1,I love you,0,0,0,1367,0,13400,-304,12076,-27,-470,-3
quote1,I love you,0,0,0,1322,0,13628,-432,11612,-756,-845,-83
quote1,I love you,0,0,0,1209,0,13132,-56,11376,-266,-510,-320
quote1,I love you,0,0,0,1232,0,13324,312,10972,409,-561,-155
quote1,I love you,0,0,0,1296,0,13408,-104,10256,694,-63,-222
quote1,I love you,0,0,0,1296,0,13244,-116,10640,506,358,-491
quote1,I love you,0,0,0,1318,0,13612,976,10104,1852,1251,482
quote1,I love you,0,0,0,1374,0,12972,1472,9628,3924,3657,2704
quote1,I love you,0,0,0,1340,0,11924,1020,12096,4927,4534,4243
quote1,I love you,0,0,0,1203,0,10776,-264,13768,4873,1418,2625
quote1,I love you,0,0,0,1169,0,11260,2028,13692,3319,-153,-66
quote1,I love you,0,0,0,1252,0,12188,3024,14416,1150,-899,-2030
quote1,I love you,0,0,0,1321,0,14044,3420,13996,-751,-2234,115
quote1,I love you,0,0,0,1307,0,12444,4584,11188,-2375,-1880,743
quote1,I love you,0,0,0,1328,0,9676,3244,10624,-1038,301,1059
quote1,I love you,0,0,0,1279,0,12932,3612,12232,1045,944,-1916
quote1,I love you,0,0,0,1293,0,11516,2464,12448,545,959,1053
quote1,I love you,0,0,0,1291,0,12536,3208,12140,1153,-335,-1051
quote1,I love you,0,0,0,1301,0,12152,3392,12524,51,-351,306
quote1,I love you,0,0,0,1280,0,11940,3304,12184,-207,-639,283
quote1,I love you,0,0,0,1289,0,12072,3616,11704,-328,-412,-228
quote1,I love you,0,0,0,1241,0,12312,3712,12168,-761,-293,-269
quote1,I love you,0,0,0,1215,0,12324,3752,11900,-835,-769,-92
quote1,I love you,0,0,0,1215,0,12500,3780,11500,199,96,696
quote1,I love you,0,0,0,1235,0,12480,3052,12220,-228,207,780
quote1,I love you,0,0,0,1163,0,12312,2604,12040,313,-645,-282
quote1,I love you,0,0,0,1175,0,12336,4264,11588,-56,-969,-700
quote1,I love you,0,0,0,1232,0,12808,4376,10768,-60,465,904
quote1,I love you,0,0,0,1286,0,12444,3776,11896,240,1236,1283
quote1,I love you,0,0,0,1307,0,12320,3344,12448,-325,108,622
quote1,I love you,0,0,0,1351,0,12236,3700,11852,-193,-340,134
quote1,I love you,0,0,0,1317,0,12432,3420,11672,70,-17,322
quote1,I love you,0,0,0,1330,0,12096,3624,11692,-339,161,242
quote1,I love you,0,0,0,1323,0,12276,3400,11748,-488,-31,280
quote1,I love you,0,0,0,1355,0,12296,3596,11940,-342,-204,210
quote1,I love you,0,0,0,1344,0,12268,3500,11808,-222,-81,244
quote1,I love you,0,0,0,1364,0,12240,3592,12068,-192,-137,141
quote1,I love you,0,0,0,1357,0,12372,3560,11664,-254,-267,137
quote1,I love you,0,0,0,1393,0,12264,3704,11676,-457,-23,331
quote1,I love you,0,0,0,1410,0,12356,3332,11868,-448,-76,276
quote1,I love you,0,0,0,1458,0,12396,3608,11796,-339,-184,264
quote1,I love you,2,0,0,1478,0,12480,3560,11856,-295,-32,229
quote1,I love you,144,0,0,1453,0,12464,3476,11816,-196,-58,338
quote1,I love you,193,0,0,1458,0,12300,3324,11504,-260,-70,222
quote1,I love you,112,0,0,1474,0,12372,3452,11868,-364,26,232
quote1,I love you,155,0,0,1493,0,12460,3352,11856,-219,-117,225
quote1,I love you,189,0,0,1472,0,12344,3572,11856,-60,-197,220
quote1,I love you,116,0,0,1457,0,12292,3704,11532,-178,-102,296
quote1,I love you,144,0,0,1473,0,12448,3544,11712,-278,-100,230
quote1,I love you,46,0,0,1440,0,12320,3636,11640,-363,-205,228
quote1,I love you,64,0,0,1474,0,12316,3592,11492,-225,-76,270
quote1,I love you,66,0,0,1456,0,12276,3492,11632,-137,-85,315
quote1,I love you,31,0,0,1456,0,12536,3560,11736,-151,-43,360
quote1,I love you,14,0,0,1466,0,12460,3560,11768,-185,-112,227
quote1,I love you,32,0,0,1444,0,12444,3676,11636,-233,-151,238
quote1,I love you,0,0,0,1438,0,12440,3548,11608,-254,-155,265
quote1,I love you,0,0,0,1406,0,12444,3672,11764,-186,-65,253
quote1,I love you,0,0,0,1360,0,12428,3644,11524,-175,-55,270
quote1,I love you,0,0,0,1362,0,12352,3724,11684,-333,-74,277
quote1,I love you,0,0,0,1355,0,12428,3632,11604,-143,-115,148
quote1,I love you,0,0,0,1327,0,12500,3888,11828,-160,-6,371
quote1,I love you,0,0,0,1318,0,12440,3704,11564,-149,-10,283
quote1,I love you,0,0,0,1301,0,12364,3752,11556,-181,-119,301
quote1,I love you,0,0,0,1278,0,12420,3636,11772,-177,48,323
quote1,I love you,0,0,0,1291,0,12348,3696,11564,-278,-92,269
quote1,I love you,0,0,0,1263,0,12452,3640,11680,-161,-78,264
quote1,I love you,0,0,0,1150,0,12608,3672,11636,-204,-91,269
quote1,I love you,0,0,0,1047,0,12560,3712,11596,-364,-210,247
quote1,I love you,0,0,0,974,0,12520,3708,11880,-257,-109,238
quote1,I love you,0,0,0,846,0,12388,3476,11528,-531,-213,332
quote1,I love you,0,0,0,912,0,12484,3748,11480,-241,36,329
quote1,I love you,0,0,0,976,0,12608,3536,11704,-206,-148,406
quote1,I love you,0,37,0,1001,0,12572,3676,11732,-207,54,397
quote1,I love you,0,14,0,1013,0,12548,3816,11756,141,41,459
quote1,I love you,0,0,0,940,0,12520,3516,11608,20,34,373
quote1,I love you,0,16,0,1014,0,12416,3600,11524,-235,7,270
quote1,I love you,0,32,0,1056,0,12488,3676,11644,-443,-149,200
quote1,I love you,0,7,0,1072,0,12532,3820,11588,-82,-29,298
quote1,I love you,0,0,0,1063,0,12492,3476,11400,-235,-97,313
quote1,I love you,0,0,0,1047,0,12568,3708,11620,-181,-34,254
quote1,I love you,0,0,0,1070,0,12512,3648,11524,-281,-31,257
quote1,I love you,0,0,0,1046,0,12476,3584,11392,-210,-85,282
quote1,I love you,0,0,0,1082,0,12516,3652,11700,-152,-71,261
quote1,I love you,0,0,0,1082,0,12440,3700,11560,-304,-114,205
quote1,I love you,0,0,0,1063,0,12540,3732,11700,-444,-184,150
quote1,I love you,0,0,0,1092,0,12532,3696,11660,-708,-272,153
quote1,I love you,0,0,0,1099,0,12504,3556,11568,-312,-126,257
quote1,I love you,0,0,0,1115,0,12616,3404,11388,-287,-4,215
quote1,I love you,0,0,0,1092,0,12336,3276,11256,60,-77,97
quote1,I love you,0,0,0,1077,0,12500,3460,11432,20,-90,190
quote1,I love you,0,0,0,1088,0,12512,3600,11356,-350,-95,215
quote1,I love you,0,0,0,1111,0,12612,3460,11420,-479,-57,278
quote1,I love you,0,0,0,1120,0,12512,3480,11580,-263,-78,219
quote1,I love you,0,0,0,1141,0,12508,3732,11644,-313,-242,74
quote1,I love you,0,0,0,1167,0,12548,3700,11416,-227,-222,58
quote1,I love you,0,0,0,1162,0,12532,3476,11692,-225,-153,96
quote1,I love you,0,0,0,1157,0,12388,3508,12308,-1026,-361,-444
quote1,I love you,0,0,0,1104,0,12068,3592,12088,-2425,-643,-1757
quote1,I love you,0,0,0,1156,0,13004,2904,10364,-3077,-306,-2781
quote1,I love you,0,0,0,1168,0,12688,4296,11396,-1621,-40,-3313
quote1,I love you,0,0,0,1191,0,12408,4860,12268,-1900,-625,-901
quote1,I love you,0,0,0,1135,0,12060,1960,13024,4494,485,-1284
quote1,I love you,0,0,0,1123,0,11324,11692,11368,19979,-439,-3466
quote1,I love you,0,0,0,1098,0,12752,16708,8432,-2727,-2711,2281
quote1,I love you,0,0,0,1104,0,12120,6828,7716,-8528,3434,4436
quote1,I love you,0,0,0,1117,0,12564,1100,7516,-32768,11084,2990
quote1,I love you,0,0,0,1232,0,8212,-3460,14524,-8258,13156,9379
quote1,I love you,0,0,0,1213,0,5500,-6164,15952,-8858,4308,4016
quote1,I love you,0,0,0,1245,0,2392,-6524,16056,-4378,4024,-2047
quote1,I love you,0,0,0,1221,0,6164,-7120,14444,-7211,7550,-7507
quote1,I love you,0,0,0,1136,0,7312,-6760,16444,-10091,7500,-5510
quote1,I love you,0,0,0,1053,0,7700,-8844,13780,-7808,1835,-4571
quote1,I love you,0,0,0,1115,0,6688,-8140,12600,-1876,-3635,-1909
quote1,I love you,0,0,0,1119,0,6160,-9732,11944,2522,-2045,-611
quote1,I love you,0,0,0,1039,0,2060,-9696,13392,-3681,5832,843
quote1,I love you,0,0,0,1143,0,6532,-9784,13204,-1857,8167,-2785
quote1,I love you,0,0,0,1168,0,4772,-7904,14376,-574,2687,-3249
quote1,I love you,0,0,0,1177,0,4200,-6964,14396,2345,417,-1263
quote1,I love you,0,0,0,1221,0,4588,-8888,15716,366,763,-146
quote1,I love you,0,0,0,1207,0,3908,-7760,16304,2376,1547,-601
quote1,I love you,0,0,0,1214,0,3320,-6892,15796,1985,2568,-342
quote1,I love you,0,0,0,1014,0,2612,-6324,16248,2739,2677,27
quote1,I love you,0,0,0,994,0,560,-7136,16748,125,-1092,-325
quote1,I love you,0,0,0,1002,0,1464,-6448,16624,4081,-3859,609
quote1,I love you,0,0,0,1074,0,3184,-5868,15928,2638,-4486,1945
quote1,I love you,0,0,0,1104,0,4056,-6356,15248,711,-4379,2489
quote1,I love you,0,0,0,1193,0,5440,-6160,15164,49,-3713,2726
quote1,I love you,0,0,0,1218,0,7488,-7100,15356,-754,-1927,3004
quote1,I love you,0,0,0,1224,0,6896,-6536,15252,-1276,-2919,3031
quote1,I love you,0,0,0,1238,0,7184,-6804,14012,343,-3118,1350
quote1,I love you,0,0,0,1244,0,6288,-5076,13432,812,-1555,1591
quote1,I love you,0,0,0,1266,0,6808,-4740,13424,4609,-485,2011
quote1,I love you,0,0,0,1281,0,7568,-3920,14936,4580,-1123,1895
quote1,I love you,0,0,0,1309,0,6504,-4060,16848,5181,-1818,176
quote1,I love you,0,0,0,1306,0,6584,-4140,18784,2812,-723,-373
quote1,I love you,0,0,0,1305,0,8196,-3700,17236,-1017,573,-440
quote1,I love you,0,0,0,1334,0,7720,-2824,15680,-1175,709,-665
quote1,I love you,0,0,0,1353,0,7220,-2500,15636,-2593,631,137
quote1,I love you,0,0,0,1318,0,7532,-3652,15224,111,-301,441
quote1,I love you,0,0,0,1329,0,7656,-4036,15600,272,-241,52
quote1,I love you,0,0,0,1335,0,7528,-3196,15868,1551,-1639,-111
quote1,I love you,0,0,0,1351,0,7440,-2772,15824,1948,-2612,-321
quote1,I love you,0,0,0,1364,0,8692,-3004,15436,736,-1892,698
quote1,I love you,0,0,0,1360,0,8920,-2572,15232,-41,-1319,898
quote1,I love you,0,0,0,1365,0,8544,-1992,15180,77,-1138,730
quote1,I love you,0,0,0,1356,0,9096,-2124,14484,977,-1681,990
quote1,I love you,0,0,0,1307,0,9300,-2372,14648,895,-2203,718
quote1,I love you,0,0,0,1281,0,9668,-2812,14664,1152,-2552,564
quote1,I love you,0,0,0,1252,0,10340,-2004,14012,1566,-2688,269
quote1,I love you,0,0,0,1312,0,11312,-196,12500,1700,-2925,1451
quote1,I love you,0,0,0,1305,0,11432,-72,13400,3077,-2159,1689
quote1,I love you,0,0,0,1295,0,11468,-1228,14536,2173,-3026,570
quote1,I love you,0,0,0,1315,0,11320,-864,13400,1901,-3965,-236
quote1,I love you,0,0,0,1333,0,11696,-412,11376,1776,-3739,-1037
quote1,I love you,0,0,0,1312,0,13492,-20,10388,2749,-1789,-2223
quote1,I love you,0,0,0,1350,0,13672,1972,10684,3558,31,-1369
quote1,I love you,0,0,0,1362,0,12964,2620,10768,3977,279,-323
quote1,I love you,0,0,0,1392,0,12956,2092,11100,3307,574,-463
quote1,I love you,0,0,0,1371,0,12416,3340,11452,2351,1427,-1376
quote1,I love you,0,0,0,1365,0,11908,4264,11804,2114,1153,-2285
quote1,I love you,0,0,0,1391,0,11924,4872,11460,1997,689,-2708
quote1,I love you,0,0,0,1403,0,12396,5488,10780,1584,149,-2985
quote1,I love you,0,0,0,1390,0,11944,6328,11232,1292,475,-2643
quote1,I love you,0,0,0,1374,0,10996,6864,11116,1094,448,-3068
quote1,I love you,0,0,0,1376,0,10732,7608,11392,236,629,-3390
quote1,I love you,0,0,0,1378,0,10272,8144,11596,-332,357,-3585
quote1,I love you,0,0,0,1382,0,10024,9128,11224,-364,-315,-3652
quote1,I love you,0,0,0,1388,0,9800,9544,10836,-589,-1180,-2640
quote1,I love you,0,0,0,1385,0,9644,9928,10596,212,-628,-1847
quote1,I love you,0,0,0,1392,0,9748,10048,10904,101,82,-388
quote1,I love you,0,0,0,1390,0,9196,10056,10948,43,38,346
quote1,I love you,0,0,0,1405,0,9044,9728,10680,160,109,243
quote1,I love you,0,0,0,1390,0,8992,10112,10784,43,158,186
quote1,I love you,0,0,0,1341,0,9124,10144,10836,-309,6,301
quote1,I love you,0,0,0,1343,0,9196,10212,10768,-88,-227,510
quote1,I love you,0,0,0,1363,0,9128,10044,10384,72,155,631
quote1,I love you,0,0,0,1379,0,9024,9912,10704,20,509,669
quote1,I love you,0,0,0,1371,0,9140,9904,10948,-2,173,304
quote1,I love you,0,0,0,1393,0,9148,9740,10836,-157,-171,329
quote1,I love you,0,0,0,1398,0,9124,9968,10776,-373,-228,277
quote1,I love you,0,0,0,1387,0,9168,9840,10528,-281,-214,449
quote1,I love you,0,0,0,1391,0,9100,9924,10456,-221,19,320
quote1,I love you,0,0,0,1390,0,9216,9748,10704,12,120,402
quote1,I love you,0,0,0,1383,0,9160,9976,10812,-141,16,361
quote1,I love you,0,0,0,1403,0,9148,9580,10564,-366,2,162
quote1,I love you,0,0,0,1398,0,9328,9880,10528,-267,-16,211
quote1,I love you,0,0,0,1392,0,9152,9912,10704,-280,19,228
quote1,I love you,0,0,0,1393,0,9084,10076,10756,-155,98,180
quote1,I love you,0,0,0,1382,0,9068,10020,10812,-56,8,238
quote1,I love you,0,0,0,1398,0,9036,9928,10552,-51,-17,240
quote1,I love you,0,0,0,1399,0,9192,9844,10528,-103,-81,144
quote1,I love you,0,0,0,1399,0,9064,10108,10640,-95,35,201
quote1,I love you,0,0,0,1392,0,8960,10076,10592,-89,17,218
quote1,I love you,0,0,0,1397,0,8932,10152,10676,-207,-36,170
quote1,I love you,0,0,0,1409,0,8864,10332,10776,-203,-14,280
quote1,I love you,0,0,0,1409,0,9248,9936,10596,-181,-79,-12
quote1,I love you,0,0,0,1424,0,9876,9348,9876,535,507,-156
quote1,I love you,0,0,0,1418,0,9160,9112,9696,1254,1502,543
quote1,I love you,0,0,0,1424,0,8460,10540,10180,3234,3365,-266
quote1,I love you,0,0,0,1413,0,7464,11024,10820,2270,2914,-1784
quote1,I love you,0,0,0,1391,0,7356,11144,10368,781,1859,-2471
quote1,I love you,0,0,0,1349,0,4764,13552,11348,-1139,1142,-3449
quote1,I love you,0,0,0,1360,0,5024,12872,10688,-912,-147,-2720
quote1,I love you,0,0,0,1372,0,4992,13096,10740,-1205,-678,-1772
quote1,I love you,0,0,0,1359,0,5184,12280,10756,-438,-681,-901
quote1,I love you,0,0,0,1343,0,5188,12228,10772,-166,269,-281
quote1,I love you,0,46,0,1338,0,5152,12164,10856,-383,429,118
quote1,I love you,0,37,0,1328,0,4924,12112,10896,-129,-45,454
quote1,I love you,0,43,0,1231,0,4676,12376,10904,-402,-132,493
quote1,I love you,0,0,0,1239,0,4796,12492,11000,-128,164,343
quote1,I love you,0,81,0,1244,0,5008,11956,10792,-294,-113,167
quote1,I love you,0,41,0,1223,0,5292,12360,10888,-338,-164,493
quote1,I love you,0,78,0,1194,0,5924,13680,11624,-804,-728,2666
quote1,I love you,0,54,0,1250,0,6524,13648,12116,-1651,-1898,7248
quote1,I love you,0,0,0,1277,0,7312,11816,11140,-2186,-1886,9296
quote1,I love you,0,66,0,1296,0,8452,9924,10756,-2188,-1612,8675
quote1,I love you,0,102,0,1298,0,9628,7784,10888,-1845,-1134,7617
quote1,I love you,0,45,0,1291,0,10020,6804,10860,-1172,-797,5449
quote1,I love you,0,83,0,1297,0,10668,5996,10648,-814,-706,3703
quote1,I love you,0,67,0,1344,0,11176,5060,10868,-809,113,2049
quote1,I love you,0,3,0,1299,0,11820,5248,11216,-416,-286,1157
quote1,I love you,0,38,0,1173,0,12144,5272,11304,-268,-666,931
quote1,I love you,0,0,0,1217,0,12156,4964,11204,-421,-633,725
quote1,I love you,0,15,0,1200,0,12168,4864,10564,-391,-561,334
quote1,I love you,0,0,0,1136,0,12348,5264,10692,-330,-275,-72
quote1,I love you,0,0,0,1105,0,12184,5692,11024,45,-280,-65
quote1,I love you,0,0,0,1183,0,12544,5404,10924,-69,-395,-56
quote1,I love you,0,0,0,1168,0,12128,5576,11116,-387,-509,-27
quote1,I love you,0,0,0,977,0,12520,5640,10672,-82,-680,134
quote1,I love you,0,4,0,1242,0,12348,5728,10372,-287,-475,63
quote1,I love you,0,0,0,1295,0,12692,6120,10992,-19,-343,291
quote1,I love you,0,0,0,1383,0,12548,6088,10904,-304,-239,336
quote1,I love you,0,0,0,1387,0,12900,6004,10652,-446,-197,415
quote1,I love you,0,0,0,1425,0,12580,5536,10132,-2,-110,419
quote1,I love you,0,0,0,1467,0,12464,6408,11052,-473,-75,953
quote1,I love you,0,0,0,1346,0,12736,5292,10460,-883,-219,783
quote1,I love you,0,0,0,1279,0,13044,5484,10348,-409,-370,562
quote1,I love you,0,0,0,1183,0,13244,5460,10868,-234,-591,750
quote1,I love you,0,0,0,1174,0,12300,5304,10300,-192,12,885
quote1,I love you,0,0,0,1248,0,12792,5104,10028,565,-273,666
quote1,I love you,0,16,0,1359,0,12876,5444,10552,450,370,165
quote1,I love you,0,29,0,1328,0,12768,5544,10608,-159,343,229
quote1,I love you,0,3,0,1406,0,12592,5456,10524,-336,-473,-32
quote1,I love you,0,26,0,1414,0,12968,5276,10116,-292,-395,-129
quote1,I love you,0,0,0,1459,0,12876,5348,9928,-1,262,-206
quote1,I love you,0,0,0,1503,0,12708,5644,10052,112,82,-111
quote1,I love you,0,0,0,1408,0,12816,5820,10304,240,160,-202
quote1,I love you,0,0,0,1358,0,12424,6168,10408,-89,144,-237
quote1,I love you,0,0,0,1341,0,12452,5988,10184,-608,-190,-77
quote1,I love you,0,0,0,1392,0,12660,6180,9980,-530,49,51
quote1,I love you,0,0,0,1424,0,12800,6076,10256,-92,95,377
quote1,I love you,0,0,0,1429,0,12592,6152,10548,20,0,626
quote1,I love you,0,0,0,1421,0,12460,5836,10300,-168,-99,505
quote1,I love you,0,0,0,1424,0,12460,6036,10324,-300,-157,299
quote1,I love you,0,0,0,1419,0,12476,5940,10152,-334,-269,311
quote1,I love you,0,0,0,1456,0,12556,6224,10112,-5,-193,141
quote1,I love you,0,0,0,1346,0,12696,6128,10364,9,-217,330
quote1,I love you,41,0,0,1280,0,12780,6180,10324,82,-9,506
quote1,I love you,145,0,0,1260,0,12596,6084,10172,7,21,483
quote1,I love you,167,0,0,1322,0,12848,6268,10036,-726,-111,381
quote1,I love you,0,38,0,1322,0,12388,5684,9624,-453,-279,412
quote1,I love you,0,64,0,1348,0,12720,6068,10492,-464,-96,739
quote1,I love you,0,41,0,1373,0,12632,5756,10324,-479,45,524
quote1,I love you,0,0,0,1249,0,13272,5744,11000,-408,-274,410
quote1,I love you,0,42,0,1283,0,12832,5884,10344,-381,-27,449
quote1,I love you,0,27,0,1360,0,12976,5744,10332,-449,-217,492
quote1,I love you,75,49,0,1350,0,12732,5688,10472,-524,-169,348
quote1,I love you,191,18,0,1296,0,12992,5780,10496,-542,-94,387
quote1,I love you,193,42,0,1249,0,12816,5608,10068,-368,-102,369
quote1,I love you,214,49,0,1294,0,12912,5896,10412,-318,-135,456
quote1,I love you,228,38,0,1238,0,12988,5536,9672,-748,-116,346
quote1,I love you,270,27,0,1232,0,13300,5632,10308,-171,-109,513
quote1,I love you,284,77,0,1319,0,13128,5324,10368,-588,-199,166
quote1,I love you,295,64,0,1362,0,13104,5324,10080,-567,-58,377
quote1,I love you,310,78,0,1323,0,12836,5472,10468,-143,-151,199
